CustomerKey,CustomerID,FullName,Gender,DateOfBirth,PhoneNumber,Email,Address,City,Province,Country,CustomerType,IsLoyalCustomer,JoinDate,IsActive,Version,EffectiveFrom,EffectiveTo,IsCurrent,Age
303,CUST-100303,Nicholas Herring,Male,1963-06-10,535.623.2805x617,yjones@example.org,289 Sherry Freeway,Johnstontown,Delaware,American Samoa,Wholesale,False,2004-12-01,False,1,2020-01-01,9999-12-31,True,62
304,CUST-100304,George Cannon,Male,1967-01-13,543-728-6586x99631,gregorymarshall@example.net,2204 James Dale Apt. 158,Port Tammy,New Jersey,Sao Tome and Principe,Online,True,2007-01-28,True,1,2020-01-01,2020-12-17,False,58
304,CUST-100304,George Cannon,Male,1967-01-13,543-728-6586x99631,gregorymarshall@example.net,2204 James Dale Apt. 158,Port Tammy,New Jersey,Sao Tome and Principe,Online,True,1999-07-19,False,2,2020-12-18,9999-12-31,True,58
305,CUST-100305,Erika Hawkins,Female,1975-06-14,322-984-7850x544,franklynch@example.com,3846 Natalie Cliffs,Lake Nicoleshire,Tennessee,Falkland Islands (Malvinas),Wholesale,False,2004-10-27,True,1,2020-01-01,2020-08-15,False,50
305,CUST-100305,Erika Hawkins,Female,1975-06-14,322-984-7850x544,franklynch@example.com,3846 Natalie Cliffs,Lake Nicoleshire,Tennessee,Falkland Islands (Malvinas),Wholesale,False,2007-07-15,False,2,2020-08-16,2021-06-17,False,50
305,CUST-100305,Erika Hawkins,Female,1975-06-14,322-984-7850x544,franklynch@example.com,3846 Natalie Cliffs,Lake Nicoleshire,Tennessee,Falkland Islands (Malvinas),Wholesale,False,1996-10-20,False,3,2021-06-18,9999-12-31,True,50
306,CUST-100306,Susan Matthews,Male,1990-05-08,+1-793-509-9048,dmyers@example.com,7320 Wilson Brooks,Albertmouth,Mississippi,India,Retail,True,2014-07-21,True,1,2020-01-01,2021-04-21,False,35
306,CUST-100306,Susan Matthews,Male,1990-05-08,+1-793-509-9048,dmyers@example.com,7320 Wilson Brooks,Albertmouth,Mississippi,India,Retail,True,2014-05-19,True,2,2021-04-22,2022-07-07,False,35
306,CUST-100306,Susan Matthews,Male,1990-05-08,+1-793-509-9048,dmyers@example.com,7320 Wilson Brooks,Albertmouth,Mississippi,India,Retail,True,2014-03-05,False,3,2022-07-08,9999-12-31,True,35
307,CUST-100307,Joseph Woods,Male,1972-05-09,001-272-830-9698x95676,rrosales@example.net,296 Martin Motorway Apt. 351,Lake Brian,New York,Malawi,Online,True,2010-03-28,False,1,2020-01-01,9999-12-31,True,53
308,CUST-100308,Mrs. Crystal Ramirez,Male,1981-04-08,(302)728-1702x893,ihicks@example.net,72414 Cynthia Points Suite 575,Susanfurt,Illinois,El Salvador,Wholesale,False,2006-10-16,True,1,2020-01-01,9999-12-31,True,44
309,CUST-100309,Jason Fitzgerald,Male,2005-07-20,3334194804,danahuber@example.net,2388 Brooke Knolls,Vangland,Arkansas,Taiwan,Wholesale,True,2020-01-01,False,1,2020-01-01,2020-08-21,False,20
309,CUST-100309,Jason Fitzgerald,Male,2005-07-20,3334194804,danahuber@example.net,2388 Brooke Knolls,Vangland,Arkansas,Taiwan,Wholesale,True,2020-08-22,False,2,2020-08-22,9999-12-31,True,20
310,CUST-100310,Dylan Roth,Male,1972-08-18,001-439-333-2837x66719,jennifer79@example.net,345 Garcia Camp Apt. 815,East Ryan,Michigan,Belize,Online,False,1994-05-12,True,1,2020-01-01,2021-04-04,False,52
310,CUST-100310,Dylan Roth,Male,1972-08-18,001-439-333-2837x66719,jennifer79@example.net,345 Garcia Camp Apt. 815,East Ryan,Michigan,Belize,Online,True,1998-02-06,False,2,2021-04-05,9999-12-31,True,52
311,CUST-100311,Frank Smith,Male,1965-01-13,(595)384-6486,virginiarandall@example.org,5732 Michael Burg,Charlesmouth,Hawaii,Lithuania,Wholesale,False,2002-12-14,False,1,2020-01-01,2020-08-18,False,60
311,CUST-100311,Frank Smith,Male,1965-01-13,(595)384-6486,virginiarandall@example.org,5732 Michael Burg,Charlesmouth,Hawaii,Lithuania,Wholesale,True,2014-02-15,False,2,2020-08-19,9999-12-31,True,60
312,CUST-100312,Phillip Keller,Female,1961-02-24,001-267-763-9537,hmitchell@example.org,26324 Dunlap Spur Apt. 529,West Ralphland,Pennsylvania,Martinique,Wholesale,True,2009-04-10,False,1,2020-01-01,2021-01-21,False,64
312,CUST-100312,Phillip Keller,Female,1961-02-24,001-267-763-9537,hmitchell@example.org,26324 Dunlap Spur Apt. 529,West Ralphland,Pennsylvania,Martinique,Wholesale,True,1984-05-14,True,2,2021-01-22,9999-12-31,True,64
313,CUST-100313,Julie Ortiz,Female,1983-08-12,812.628.1621x04882,vazquezbryan@example.net,6941 Powers Mission Apt. 096,East Ricky,Wyoming,Canada,Online,True,2018-02-03,True,1,2020-01-01,2021-03-16,False,41
313,CUST-100313,Julie Ortiz,Female,1983-08-12,812.628.1621x04882,vazquezbryan@example.net,6941 Powers Mission Apt. 096,East Ricky,Wyoming,Canada,Online,False,2010-01-07,False,2,2021-03-17,9999-12-31,True,41
314,CUST-100314,Robert Dunlap,Female,1994-12-09,661-392-2087x00378,davidmoore@example.net,7066 Daryl Well Apt. 603,New Bryan,Pennsylvania,Serbia,Wholesale,True,2014-03-02,True,1,2020-01-01,2021-03-06,False,30
314,CUST-100314,Robert Dunlap,Female,1994-12-09,661-392-2087x00378,davidmoore@example.net,7066 Daryl Well Apt. 603,New Bryan,Pennsylvania,Serbia,Wholesale,False,2017-09-25,False,2,2021-03-07,2022-02-07,False,30
314,CUST-100314,Robert Dunlap,Female,1994-12-09,661-392-2087x00378,davidmoore@example.net,7066 Daryl Well Apt. 603,New Bryan,Pennsylvania,Serbia,Wholesale,False,2019-03-28,True,3,2022-02-08,9999-12-31,True,30
315,CUST-100315,Nancy Joseph,Female,1999-07-27,848-308-9427x04746,cbyrd@example.org,2657 Robert Crossroad,New Steven,Indiana,Monaco,Online,True,2017-08-10,True,1,2020-01-01,9999-12-31,True,26
316,CUST-100316,Richard Smith,Male,1984-06-21,397-542-8329x02846,gillespiejoel@example.org,9463 Rojas Cliff Apt. 969,Port Jamie,Maryland,Russian Federation,Retail,True,2009-07-24,False,1,2020-01-01,2020-12-28,False,41
316,CUST-100316,Richard Smith,Male,1984-06-21,397-542-8329x02846,gillespiejoel@example.org,9463 Rojas Cliff Apt. 969,Port Jamie,Maryland,Russian Federation,Retail,False,2013-03-09,True,2,2020-12-29,9999-12-31,True,41
317,CUST-100317,Gabrielle Patterson,Male,1978-06-08,001-956-942-1445x698,ruben05@example.org,7601 Pittman Trafficway Suite 358,Richardchester,Rhode Island,Netherlands Antilles,Wholesale,True,2003-01-30,False,1,2020-01-01,9999-12-31,True,47
318,CUST-100318,Jimmy Solomon DDS,Female,2004-01-06,(991)835-3765x98136,schneiderautumn@example.net,8104 Villanueva Lane,Nicholasburgh,North Dakota,Bhutan,Online,True,2020-01-01,True,1,2020-01-01,2020-11-30,False,21
318,CUST-100318,Jimmy Solomon DDS,Female,2004-01-06,(991)835-3765x98136,schneiderautumn@example.net,8104 Villanueva Lane,Nicholasburgh,North Dakota,Bhutan,Online,False,2020-12-01,False,2,2020-12-01,9999-12-31,True,21
319,CUST-100319,Joseph Stanley,Male,1965-09-13,+1-889-957-2173x16318,gary94@example.org,53130 Sierra Flats,Greenchester,Minnesota,Nigeria,Wholesale,False,1994-10-26,True,1,2020-01-01,9999-12-31,True,59
320,CUST-100320,Jason Kelly,Female,1961-09-17,+1-760-831-3724,hayeschristopher@example.net,06923 Daniel Divide,Port Teresa,Alaska,Madagascar,Wholesale,False,1997-10-25,False,1,2020-01-01,2020-11-24,False,63
320,CUST-100320,Jason Kelly,Female,1961-09-17,+1-760-831-3724,hayeschristopher@example.net,06923 Daniel Divide,Port Teresa,Alaska,Madagascar,Wholesale,True,1989-05-30,False,2,2020-11-25,9999-12-31,True,63
321,CUST-100321,Richard Gould,Female,1999-03-20,+1-484-928-0973x827,wramos@example.org,27563 Natalie Plain,East Thomas,Oregon,Greece,Wholesale,True,2018-01-14,True,1,2020-01-01,2020-08-02,False,26
321,CUST-100321,Richard Gould,Female,1999-03-20,+1-484-928-0973x827,wramos@example.org,27563 Natalie Plain,East Thomas,Oregon,Greece,Wholesale,False,2019-05-24,False,2,2020-08-03,2021-10-12,False,26
321,CUST-100321,Richard Gould,Female,1999-03-20,+1-484-928-0973x827,wramos@example.org,27563 Natalie Plain,East Thomas,Oregon,Greece,Wholesale,False,2020-03-17,False,3,2021-10-13,9999-12-31,True,26
322,CUST-100322,Shelby Price,Female,1993-07-23,001-298-511-4239,nixonconnor@example.net,2093 Mccullough Path Apt. 450,Rodriguezshire,West Virginia,Marshall Islands,Wholesale,False,2012-02-23,False,1,2020-01-01,9999-12-31,True,32
323,CUST-100323,Dawn Davis,Female,1997-10-20,242-468-3303x93625,hudsoncynthia@example.com,09289 Edward Knoll,South Sheri,Iowa,Moldova,Wholesale,False,2019-06-20,False,1,2020-01-01,2020-08-09,False,27
323,CUST-100323,Dawn Davis,Female,1997-10-20,242-468-3303x93625,hudsoncynthia@example.com,09289 Edward Knoll,South Sheri,Iowa,Moldova,Wholesale,True,2019-03-19,False,2,2020-08-10,9999-12-31,True,27
324,CUST-100324,Kelly Richardson,Female,1990-09-19,300-308-6162,damonbarron@example.org,5913 Jodi Rapid Apt. 768,Huffshire,Maine,Bolivia,Retail,False,2011-09-11,True,1,2020-01-01,2020-10-08,False,34
324,CUST-100324,Kelly Richardson,Female,1990-09-19,300-308-6162,damonbarron@example.org,5913 Jodi Rapid Apt. 768,Huffshire,Maine,Bolivia,Retail,False,2008-11-20,False,2,2020-10-09,2021-06-09,False,34
324,CUST-100324,Kelly Richardson,Female,1990-09-19,300-308-6162,damonbarron@example.org,5913 Jodi Rapid Apt. 768,Huffshire,Maine,Bolivia,Retail,True,2014-08-09,True,3,2021-06-10,9999-12-31,True,34
325,CUST-100325,Cody Odonnell,Female,1977-10-20,(787)905-0293x78473,rmcmillan@example.org,0836 Morrow Center,East Eric,Idaho,Eritrea,Online,False,2004-06-20,True,1,2020-01-01,9999-12-31,True,47
326,CUST-100326,Pamela Becker,Female,1966-12-10,249-494-7736x0607,thomas19@example.com,687 Joshua Junctions,Paulastad,Rhode Island,Moldova,Online,True,1990-03-23,False,1,2020-01-01,2020-08-10,False,58
326,CUST-100326,Pamela Becker,Female,1966-12-10,249-494-7736x0607,thomas19@example.com,687 Joshua Junctions,Paulastad,Rhode Island,Moldova,Online,False,1993-05-15,True,2,2020-08-11,2021-05-26,False,58
326,CUST-100326,Pamela Becker,Female,1966-12-10,249-494-7736x0607,thomas19@example.com,687 Joshua Junctions,Paulastad,Rhode Island,Moldova,Online,True,1997-09-25,False,3,2021-05-27,9999-12-31,True,58
327,CUST-100327,Marissa Collins,Male,1994-02-22,001-413-371-8591,marywest@example.net,634 Moore Gateway Suite 188,Port Joshua,New York,Rwanda,Wholesale,True,2013-06-13,True,1,2020-01-01,2021-05-05,False,31
327,CUST-100327,Marissa Collins,Male,1994-02-22,001-413-371-8591,marywest@example.net,634 Moore Gateway Suite 188,Port Joshua,New York,Rwanda,Wholesale,False,2019-02-16,False,2,2021-05-06,9999-12-31,True,31
328,CUST-100328,Gene Vazquez,Female,2004-03-22,697.274.3560x74720,kbullock@example.org,6751 Moore Forest Suite 344,North Karenfurt,New Jersey,Kenya,Retail,False,2020-01-01,False,1,2020-01-01,2020-11-11,False,21
328,CUST-100328,Gene Vazquez,Female,2004-03-22,697.274.3560x74720,kbullock@example.org,6751 Moore Forest Suite 344,North Karenfurt,New Jersey,Kenya,Retail,False,2020-11-12,False,2,2020-11-12,9999-12-31,True,21
329,CUST-100329,Michael Taylor,Female,1997-03-06,235.358.0576,ilewis@example.net,57106 Brown Plaza Suite 957,South Brendaview,Illinois,Saint Martin,Online,True,2017-01-20,False,1,2020-01-01,2021-01-08,False,28
329,CUST-100329,Michael Taylor,Female,1997-03-06,235.358.0576,ilewis@example.net,57106 Brown Plaza Suite 957,South Brendaview,Illinois,Saint Martin,Online,True,2018-08-14,False,2,2021-01-09,9999-12-31,True,28
330,CUST-100330,Victoria Armstrong,Female,1994-01-08,728.413.3907x5222,swashington@example.org,7234 Rivera Parkway,Lake Rhonda,Alabama,Albania,Online,True,2015-05-23,False,1,2020-01-01,2020-10-30,False,31
330,CUST-100330,Victoria Armstrong,Female,1994-01-08,728.413.3907x5222,swashington@example.org,7234 Rivera Parkway,Lake Rhonda,Alabama,Albania,Online,False,2020-01-12,False,2,2020-10-31,9999-12-31,True,31
331,CUST-100331,Caroline Simpson,Male,1959-04-12,+1-839-500-5264x691,johnzamora@example.org,61000 Samantha Ville Apt. 344,Bowmantown,Oklahoma,Cocos (Keeling) Islands,Retail,False,2006-04-19,False,1,2020-01-01,2020-07-03,False,66
331,CUST-100331,Caroline Simpson,Male,1959-04-12,+1-839-500-5264x691,johnzamora@example.org,61000 Samantha Ville Apt. 344,Bowmantown,Oklahoma,Cocos (Keeling) Islands,Retail,True,2007-09-08,False,2,2020-07-04,9999-12-31,True,66
332,CUST-100332,Jorge Green,Male,1970-10-23,654.609.5854x65923,dawn58@example.org,545 Gina Knolls Suite 158,Paynefurt,Georgia,Brazil,Retail,False,1998-12-12,True,1,2020-01-01,2021-03-05,False,54
332,CUST-100332,Jorge Green,Male,1970-10-23,654.609.5854x65923,dawn58@example.org,545 Gina Knolls Suite 158,Paynefurt,Georgia,Brazil,Retail,True,2012-08-15,False,2,2021-03-06,9999-12-31,True,54
333,CUST-100333,Lori Sanders,Male,1965-01-15,983-552-4397x802,npollard@example.org,5545 Kelly Landing,Hoffmanport,North Carolina,Marshall Islands,Wholesale,True,1992-07-18,True,1,2020-01-01,2021-03-04,False,60
333,CUST-100333,Lori Sanders,Male,1965-01-15,983-552-4397x802,npollard@example.org,5545 Kelly Landing,Hoffmanport,North Carolina,Marshall Islands,Wholesale,False,1983-08-09,False,2,2021-03-05,9999-12-31,True,60
334,CUST-100334,Daniel Wilcox,Male,1958-08-21,645-267-1359,rdixon@example.com,2012 Maldonado Pines,Hernandezton,Massachusetts,Colombia,Online,False,2008-09-28,True,1,2020-01-01,2021-02-13,False,66
334,CUST-100334,Daniel Wilcox,Male,1958-08-21,645-267-1359,rdixon@example.com,2012 Maldonado Pines,Hernandezton,Massachusetts,Colombia,Online,True,1986-12-23,False,2,2021-02-14,2021-12-28,False,66
334,CUST-100334,Daniel Wilcox,Male,1958-08-21,645-267-1359,rdixon@example.com,2012 Maldonado Pines,Hernandezton,Massachusetts,Colombia,Online,True,2005-08-23,False,3,2021-12-29,9999-12-31,True,66
335,CUST-100335,Meghan Perez,Male,1973-03-04,+1-606-675-9763x5294,kcarey@example.net,284 Frost Route,Dickersonhaven,Georgia,France,Online,False,1998-08-29,False,1,2020-01-01,2020-08-16,False,52
335,CUST-100335,Meghan Perez,Male,1973-03-04,+1-606-675-9763x5294,kcarey@example.net,284 Frost Route,Dickersonhaven,Georgia,France,Online,True,2000-10-18,True,2,2020-08-17,9999-12-31,True,52
336,CUST-100336,Peter Thomas,Female,1989-09-06,491-708-4470,allen75@example.org,26437 Sharon Crescent,Wilsonbury,Mississippi,Tuvalu,Retail,False,2019-07-24,False,1,2020-01-01,9999-12-31,True,35
337,CUST-100337,Karen Gutierrez,Female,2001-01-22,927.672.8728,lindasullivan@example.com,88372 Williams Point,Kristinamouth,Idaho,Togo,Retail,False,2019-05-29,True,1,2020-01-01,2020-09-04,False,24
337,CUST-100337,Karen Gutierrez,Female,2001-01-22,927.672.8728,lindasullivan@example.com,88372 Williams Point,Kristinamouth,Idaho,Togo,Retail,True,2020-07-20,True,2,2020-09-05,2021-06-09,False,24
337,CUST-100337,Karen Gutierrez,Female,2001-01-22,927.672.8728,lindasullivan@example.com,88372 Williams Point,Kristinamouth,Idaho,Togo,Retail,False,2020-10-12,False,3,2021-06-10,9999-12-31,True,24
338,CUST-100338,Tiffany Bryant,Male,1977-04-03,001-665-454-6819x160,mark76@example.org,00700 Crystal Parkway Suite 297,West Robertmouth,Indiana,Cameroon,Wholesale,True,2017-02-01,False,1,2020-01-01,9999-12-31,True,48
339,CUST-100339,Melissa Nelson,Female,1996-09-05,622.904.2761,mark11@example.com,613 Ferrell Cliff Suite 478,East Andrea,Arizona,Montenegro,Retail,False,2015-06-01,False,1,2020-01-01,2021-05-12,False,28
339,CUST-100339,Melissa Nelson,Female,1996-09-05,622.904.2761,mark11@example.com,613 Ferrell Cliff Suite 478,East Andrea,Arizona,Montenegro,Retail,True,2014-11-02,False,2,2021-05-13,2022-01-23,False,28
339,CUST-100339,Melissa Nelson,Female,1996-09-05,622.904.2761,mark11@example.com,613 Ferrell Cliff Suite 478,East Andrea,Arizona,Montenegro,Retail,False,2020-05-03,False,3,2022-01-24,9999-12-31,True,28
340,CUST-100340,Alice Lara,Male,1985-04-22,(930)774-0780,haleywest@example.net,884 Becker Shores,Mcdonaldshire,Tennessee,Wallis and Futuna,Online,True,2013-07-08,False,1,2020-01-01,9999-12-31,True,40
341,CUST-100341,Paul Santos,Male,1967-11-30,262-960-0405x6358,crobles@example.org,7064 Allen Canyon,Nashbury,Michigan,Poland,Retail,True,2011-10-21,True,1,2020-01-01,2020-07-20,False,57
341,CUST-100341,Paul Santos,Male,1967-11-30,262-960-0405x6358,crobles@example.org,7064 Allen Canyon,Nashbury,Michigan,Poland,Retail,False,2006-01-07,True,2,2020-07-21,2021-08-03,False,57
341,CUST-100341,Paul Santos,Male,1967-11-30,262-960-0405x6358,crobles@example.org,7064 Allen Canyon,Nashbury,Michigan,Poland,Retail,True,2005-07-04,True,3,2021-08-04,9999-12-31,True,57
342,CUST-100342,Jessica Lowe,Male,1999-10-25,001-818-968-8356x0941,leepatrick@example.net,3178 Morris Plains,Murphymouth,New York,South Georgia and the South Sandwich Islands,Online,True,2019-09-16,True,1,2020-01-01,2021-04-01,False,25
342,CUST-100342,Jessica Lowe,Male,1999-10-25,001-818-968-8356x0941,leepatrick@example.net,3178 Morris Plains,Murphymouth,New York,South Georgia and the South Sandwich Islands,Online,True,2019-05-09,True,2,2021-04-02,9999-12-31,True,25
343,CUST-100343,Holly Hansen,Female,1988-04-06,(802)338-2053,wfriedman@example.net,242 Heather Ramp Suite 438,North Jim,Alabama,Australia,Wholesale,True,2016-03-19,True,1,2020-01-01,2021-01-02,False,37
343,CUST-100343,Holly Hansen,Female,1988-04-06,(802)338-2053,wfriedman@example.net,242 Heather Ramp Suite 438,North Jim,Alabama,Australia,Wholesale,False,2017-06-29,False,2,2021-01-03,9999-12-31,True,37
344,CUST-100344,Kathryn Anderson,Male,1987-12-14,001-277-493-1076x902,herreranancy@example.com,7946 Palmer Ways Suite 753,North Markland,Nebraska,Wallis and Futuna,Online,False,2012-01-29,False,1,2020-01-01,9999-12-31,True,37
345,CUST-100345,Erica Chaney,Female,1998-12-18,802-386-1431x1881,christiansanders@example.net,1728 Hernandez Port Apt. 904,Fosterside,North Carolina,Singapore,Online,True,2018-03-29,True,1,2020-01-01,2021-03-21,False,26
345,CUST-100345,Erica Chaney,Female,1998-12-18,802-386-1431x1881,christiansanders@example.net,1728 Hernandez Port Apt. 904,Fosterside,North Carolina,Singapore,Online,True,2017-02-01,False,2,2021-03-22,2022-07-09,False,26
345,CUST-100345,Erica Chaney,Female,1998-12-18,802-386-1431x1881,christiansanders@example.net,1728 Hernandez Port Apt. 904,Fosterside,North Carolina,Singapore,Online,False,2021-11-05,False,3,2022-07-10,9999-12-31,True,26
346,CUST-100346,Marc Morrow,Female,2006-05-26,001-738-262-8327x286,richard80@example.com,8416 Tyler Lane,Cummingsmouth,Alabama,Norway,Online,True,2020-01-01,False,1,2020-01-01,2020-11-07,False,19
346,CUST-100346,Marc Morrow,Female,2006-05-26,001-738-262-8327x286,richard80@example.com,8416 Tyler Lane,Cummingsmouth,Alabama,Norway,Online,True,2020-11-08,False,2,2020-11-08,2021-05-14,False,19
346,CUST-100346,Marc Morrow,Female,2006-05-26,001-738-262-8327x286,richard80@example.com,8416 Tyler Lane,Cummingsmouth,Alabama,Norway,Online,False,2021-05-15,True,3,2021-05-15,9999-12-31,True,19
347,CUST-100347,Adam Palmer,Female,1963-11-29,3967669544,kmartinez@example.com,01975 Andrea Spur Suite 992,Lake Jaredville,Montana,Saint Barthelemy,Retail,True,1988-10-20,True,1,2020-01-01,2020-10-13,False,61
347,CUST-100347,Adam Palmer,Female,1963-11-29,3967669544,kmartinez@example.com,01975 Andrea Spur Suite 992,Lake Jaredville,Montana,Saint Barthelemy,Retail,False,2000-08-17,False,2,2020-10-14,9999-12-31,True,61
348,CUST-100348,Miranda Gonzalez,Male,1966-05-12,(631)421-8631x09509,carrie36@example.org,122 Lisa Forks Suite 726,North Rodneyport,Wyoming,Italy,Retail,True,1987-11-25,False,1,2020-01-01,9999-12-31,True,59
349,CUST-100349,Amanda Garza,Female,1974-06-04,929-912-6169x87492,brookstrevor@example.net,96700 Bradley Inlet,West Amanda,Florida,Algeria,Online,False,2011-07-12,False,1,2020-01-01,2020-09-15,False,51
349,CUST-100349,Amanda Garza,Female,1974-06-04,929-912-6169x87492,brookstrevor@example.net,96700 Bradley Inlet,West Amanda,Florida,Algeria,Online,False,2015-10-23,True,2,2020-09-16,9999-12-31,True,51
350,CUST-100350,Matthew Watts,Female,1962-10-02,3673805563,michaelcunningham@example.org,12074 Joseph Mission Suite 303,Port Matthew,Florida,Cameroon,Online,False,1981-08-17,True,1,2020-01-01,2020-09-06,False,62
350,CUST-100350,Matthew Watts,Female,1962-10-02,3673805563,michaelcunningham@example.org,12074 Joseph Mission Suite 303,Port Matthew,Florida,Cameroon,Online,False,2009-11-20,True,2,2020-09-07,9999-12-31,True,62
351,CUST-100351,Ronald Hart,Male,2007-06-17,(202)969-2831x21268,spencebrandon@example.com,1398 Robert Alley Suite 644,North Paulshire,New Jersey,Albania,Wholesale,True,2020-01-01,True,1,2020-01-01,2021-02-17,False,18
351,CUST-100351,Ronald Hart,Male,2007-06-17,(202)969-2831x21268,spencebrandon@example.com,1398 Robert Alley Suite 644,North Paulshire,New Jersey,Albania,Wholesale,False,2021-02-18,True,2,2021-02-18,2021-12-15,False,18
351,CUST-100351,Ronald Hart,Male,2007-06-17,(202)969-2831x21268,spencebrandon@example.com,1398 Robert Alley Suite 644,North Paulshire,New Jersey,Albania,Wholesale,False,2021-12-16,False,3,2021-12-16,9999-12-31,True,18
352,CUST-100352,Judith Harris,Female,1969-12-10,001-946-358-7878x068,matthew13@example.org,75202 Jacob Falls Suite 711,East Angelamouth,Alaska,Czech Republic,Retail,False,1998-09-16,False,1,2020-01-01,9999-12-31,True,55
353,CUST-100353,Paige Peterson,Male,2000-04-22,334-247-0340x821,timothy30@example.net,4523 Henry Avenue,Leachbury,Illinois,Israel,Wholesale,True,2018-11-13,False,1,2020-01-01,2020-07-30,False,25
353,CUST-100353,Paige Peterson,Male,2000-04-22,334-247-0340x821,timothy30@example.net,4523 Henry Avenue,Leachbury,Illinois,Israel,Wholesale,True,2020-04-14,True,2,2020-07-31,2021-09-27,False,25
353,CUST-100353,Paige Peterson,Male,2000-04-22,334-247-0340x821,timothy30@example.net,4523 Henry Avenue,Leachbury,Illinois,Israel,Wholesale,False,2018-05-26,False,3,2021-09-28,9999-12-31,True,25
354,CUST-100354,Tyler Chandler,Male,1998-09-26,(531)788-7871x24451,sarah08@example.com,94704 Jackson Street Suite 691,Johnview,Massachusetts,Norfolk Island,Wholesale,True,2017-07-23,False,1,2020-01-01,2020-08-30,False,26
354,CUST-100354,Tyler Chandler,Male,1998-09-26,(531)788-7871x24451,sarah08@example.com,94704 Jackson Street Suite 691,Johnview,Massachusetts,Norfolk Island,Wholesale,True,2018-01-31,True,2,2020-08-31,9999-12-31,True,26
355,CUST-100355,Sean Holt,Male,2003-01-21,001-732-747-9128x57304,sarahrogers@example.net,460 Patrick Forges,North Steventown,Wisconsin,Guadeloupe,Retail,False,2020-01-01,False,1,2020-01-01,2020-12-02,False,22
355,CUST-100355,Sean Holt,Male,2003-01-21,001-732-747-9128x57304,sarahrogers@example.net,460 Patrick Forges,North Steventown,Wisconsin,Guadeloupe,Retail,True,2020-12-03,False,2,2020-12-03,9999-12-31,True,22
356,CUST-100356,Colin Kramer,Male,1959-10-20,+1-587-236-7731x1952,katiemarquez@example.org,562 Kelly Spring Apt. 603,Lake Roychester,Maryland,Swaziland,Online,True,2009-08-25,True,1,2020-01-01,2020-11-15,False,65
356,CUST-100356,Colin Kramer,Male,1959-10-20,+1-587-236-7731x1952,katiemarquez@example.org,562 Kelly Spring Apt. 603,Lake Roychester,Maryland,Swaziland,Online,True,1991-07-06,False,2,2020-11-16,9999-12-31,True,65
357,CUST-100357,Amanda Arnold,Male,1978-10-08,367-483-9398x26447,qweeks@example.org,55399 Ernest Point Apt. 787,Lake Heather,Vermont,Albania,Online,False,2000-10-20,False,1,2020-01-01,9999-12-31,True,46
358,CUST-100358,Ashley Mendoza,Female,1956-05-22,766-913-5078,ithomas@example.org,1931 Tiffany Pines Apt. 934,New Michael,New Hampshire,Philippines,Retail,True,1975-05-06,True,1,2020-01-01,9999-12-31,True,69
359,CUST-100359,Rebekah Garcia,Male,1983-02-09,266-340-2945x68553,joneshenry@example.org,019 Vazquez Ridge Suite 122,New Michelle,Massachusetts,Botswana,Online,True,2012-10-13,False,1,2020-01-01,9999-12-31,True,42
360,CUST-100360,Kara Clark,Male,1956-10-05,844-812-9477x02809,antoniomartin@example.com,493 Natalie Course Suite 136,West Robert,Michigan,Andorra,Online,True,1998-10-23,False,1,2020-01-01,9999-12-31,True,68
361,CUST-100361,Aaron Moore DDS,Female,1988-12-03,208.377.9725,kthompson@example.org,165 Brock Station,Lake Thomas,Oregon,Nauru,Online,False,2009-05-09,False,1,2020-01-01,2021-04-22,False,36
361,CUST-100361,Aaron Moore DDS,Female,1988-12-03,208.377.9725,kthompson@example.org,165 Brock Station,Lake Thomas,Oregon,Nauru,Online,False,2015-06-17,True,2,2021-04-23,9999-12-31,True,36
362,CUST-100362,Matthew Clark,Male,1999-01-25,528.838.0153x580,sarahwolf@example.net,414 Brown Pines,Louisview,New Jersey,Heard Island and McDonald Islands,Online,True,2017-02-07,False,1,2020-01-01,2020-10-25,False,26
362,CUST-100362,Matthew Clark,Male,1999-01-25,528.838.0153x580,sarahwolf@example.net,414 Brown Pines,Louisview,New Jersey,Heard Island and McDonald Islands,Online,True,2020-02-08,True,2,2020-10-26,2021-09-23,False,26
362,CUST-100362,Matthew Clark,Male,1999-01-25,528.838.0153x580,sarahwolf@example.net,414 Brown Pines,Louisview,New Jersey,Heard Island and McDonald Islands,Online,False,2017-08-19,False,3,2021-09-24,9999-12-31,True,26
363,CUST-100363,Jenny Lee,Male,1964-01-18,812.735.0599x702,hickslinda@example.com,48541 Perez Unions,Martinezhaven,Wisconsin,Sao Tome and Principe,Wholesale,True,2012-08-25,False,1,2020-01-01,2020-10-29,False,61
363,CUST-100363,Jenny Lee,Male,1964-01-18,812.735.0599x702,hickslinda@example.com,48541 Perez Unions,Martinezhaven,Wisconsin,Sao Tome and Principe,Wholesale,True,2006-10-22,False,2,2020-10-30,2022-01-25,False,61
363,CUST-100363,Jenny Lee,Male,1964-01-18,812.735.0599x702,hickslinda@example.com,48541 Perez Unions,Martinezhaven,Wisconsin,Sao Tome and Principe,Wholesale,False,2006-11-29,True,3,2022-01-26,9999-12-31,True,61
364,CUST-100364,William Coleman,Male,2000-07-26,639.236.2703x298,bleonard@example.net,9576 Aguirre Groves,Knightton,Connecticut,Mauritania,Retail,True,2018-11-09,False,1,2020-01-01,2021-03-02,False,25
